,BA_per,A_HR_per,HBP_per,HRH_per,ISO_per,SLG_per,OBP_per,XBH_diff,TB_per,TOB_per,OPS_per,IP_per,FIP_per,BB9_per,K9_per,GBF_per,ERA_per,DICE_per,HR9_per,WHIP_per,KBB_per,home_team_wins
6369,3.948,-10.405,-30.759,5.699,3.759,3.888,3.953,1.802,5.325,5.716,3.918,3.295,-99.97,-2.995,13.673,0.0,48.472,-23.107,-28.773,-9.279,48.211,1
6370,1.554,-10.436,4.01,8.02,11.131,4.977,1.452,15.326,9.322,5.952,3.419,9.249,45.285,21.732,-4.151,0.0,18.495,10.869,-5.407,17.231,33.719,0
6371,3.783,-24.729,42.115,16.673,21.77,10.181,6.869,22.951,11.565,10.076,8.68,-7.051,27.963,34.617,1.253,0.0,20.906,0.737,-4.046,26.339,37.873,1
6372,1.525,34.702,0.01,-55.518,-39.325,-13.33,1.039,-26.613,-10.586,3.717,-7.051,5.066,-17.636,-2.511,-2.625,0.0,3.141,0.136,-14.707,-4.393,41.941,0
6373,3.475,-32.265,-3.561,21.671,24.375,12.174,5.783,27.576,16.759,12.324,9.477,5.999,-6.567,6.5,-0.985,0.0,5.951,-5.312,-13.257,2.918,41.167,1
6374,2.993,19.101,-131.569,-27.426,0.911,2.254,3.009,13.946,5.119,6.216,2.583,-2.097,16.472,-21.307,-2.516,0.0,-12.903,0.705,15.364,-9.75,37.457,1
6375,-12.517,2.171,-57.682,9.156,-1.798,-8.304,-6.275,-4.494,-10.403,-7.16,-7.412,-0.756,33.369,7.707,9.199,0.0,-14.645,11.851,29.742,13.736,51.859,0
6376,10.5,37.288,-117.637,-78.173,-26.792,-0.113,2.861,-16.432,-1.212,-0.179,1.251,-4.59,11.544,-5.938,11.163,0.0,0.195,8.829,23.538,1.727,57.515,1
6377,-3.222,44.921,-16.657,-75.889,-39.257,-14.48,-4.196,-14.352,-12.086,-2.833,-9.746,4.341,-23.085,2.712,2.155,0.0,13.558,-7.566,-11.092,0.699,34.959,0
6378,0.928,-26.912,47.232,20.466,14.255,6.024,4.318,11.913,7.637,7.989,5.271,-0.713,-18.583,-14.917,13.264,0.0,9.335,-8.574,11.216,-7.532,52.5,1
6379,2.659,7.376,29.74,-10.914,-15.143,-3.62,-2.563,-23.041,-6.011,-6.941,-3.15,-0.946,-165.632,-36.473,-4.066,0.0,-34.902,-27.107,-59.153,-42.41,51.495,1
6380,-6.262,-7.979,28.957,12.849,11.572,0.344,4.92,9.055,-3.459,6.041,2.439,-2.031,-50.852,-11.703,22.526,0.0,-4.469,-27.19,1.156,-8.239,53.586,1
6381,-5.896,30.097,-47.049,-35.088,-25.273,-12.351,-6.864,-18.056,-14.467,-9.926,-9.873,-6.6,67.699,6.2,-10.695,0.0,-21.627,30.452,38.039,15.286,40.223,0
6382,3.908,14.37,-181.24,-21.533,-12.169,-1.774,0.956,-14.05,-7.407,-5.177,-0.571,0.01,-20.43,-29.614,-20.646,0.0,-7.777,0.756,-9.482,-25.714,44.94,0
6383,4.747,18.447,-20.823,-28.733,-22.057,-4.734,1.495,-26.923,-7.881,-2.365,-2.003,-7.727,12.566,-2.738,3.877,0.0,-29.639,5.944,16.641,1.297,45.312,1
6384,5.366,-1.106,-72.212,-4.516,-2.127,2.755,5.186,-4.49,0.505,3.784,3.832,-2.138,-20.131,-26.047,-15.994,0.0,-102.617,0.181,-8.993,-22.371,44.577,0
6385,1.457,-3.264,-46.657,1.729,-1.199,0.577,3.172,-2.193,0.453,3.571,1.746,-8.856,8.495,12.0,13.288,0.0,27.225,1.128,12.772,11.949,42.542,0
6386,0.041,-20.344,25.01,16.871,14.312,5.258,-1.054,14.062,6.599,-0.58,2.499,5.133,57.811,18.289,-10.126,0.0,-0.949,21.184,9.138,16.481,34.049,0
6387,5.069,-34.892,56.828,21.906,13.761,8.208,2.201,7.059,8.435,1.879,5.595,-1.651,-103.428,-26.471,8.683,0.0,-29.995,-10.766,-13.711,-23.126,51.706,0
6388,9.388,-9.099,35.907,-1.16,7.648,8.746,7.513,11.419,12.282,11.572,8.211,5.471,53.113,5.358,-21.332,0.0,17.87,18.43,13.955,7.733,40.865,1
6389,9.789,-18.383,22.232,6.358,17.514,12.341,7.085,18.966,14.224,8.893,9.997,-1.254,44.114,27.725,-4.997,0.0,34.902,17.052,18.318,24.896,37.546,0
6390,0.287,1.092,28.135,-1.396,-3.215,-0.958,1.243,-8.264,-3.637,-0.953,0.019,-5.416,13.237,-55.346,-9.564,0.0,-21.055,12.461,26.357,-29.611,44.895,1
6391,-10.828,13.354,28.957,-4.132,-3.124,-7.97,-0.772,0.76,-11.082,-0.342,-4.691,3.535,10.648,-14.019,-1.883,0.0,-23.379,-7.069,10.87,-6.398,41.706,1
6392,2.465,-48.299,21.885,30.864,22.454,9.801,5.583,19.343,10.834,8.01,7.912,-2.869,-30.213,1.151,-0.486,0.0,32.22,-13.905,-8.511,-1.116,35.661,1
6393,1.707,10.702,-51.714,-13.931,-7.647,-1.799,1.194,-15.2,-7.162,-3.416,-0.486,1.741,-121.107,-43.391,-11.16,0.0,-25.688,-15.924,-23.879,-39.965,45.19,1
6394,2.685,53.07,-117.637,-118.965,-52.808,-13.046,-4.627,-31.163,-14.757,-9.412,-9.18,-9.045,37.435,12.802,-9.489,0.0,-6.797,15.317,14.774,13.077,39.375,1
6395,1.464,60.769,-11.528,-158.688,-68.268,-20.608,2.91,-37.387,-20.1,4.582,-9.801,5.095,10.209,-10.669,-13.981,0.0,-117.184,2.433,-2.649,-8.33,41.118,1
6396,5.353,0.986,-6.24,-6.711,11.772,7.727,8.218,22.615,10.772,13.046,7.946,1.543,-201.943,4.062,11.158,0.0,-1.722,-27.738,-25.748,-1.556,38.743,1
6397,8.269,-46.594,-14.99,25.633,23.624,13.699,5.45,24.83,17.29,8.836,10.096,-0.367,-38.878,-37.198,-0.872,0.0,5.33,-8.361,-0.651,-25.119,42.58,1
6398,-1.647,25.038,-39.12,-31.239,-14.247,-5.874,-4.805,-6.034,-7.517,-7.998,-5.398,0.775,-9.461,20.686,-5.724,0.0,-76.048,-4.083,-30.162,9.758,33.441,0
6399,-2.432,-11.908,-3.216,12.763,-0.479,-1.707,-4.022,-14.694,-5.052,-8.308,-2.728,-1.727,52.895,-0.04,-2.774,0.0,-1.821,0.824,17.233,3.374,34.436,1
6400,-0.964,1.682,9.101,-0.74,-9.312,-3.861,0.081,-19.159,-7.209,-2.417,-2.104,-1.731,-90.796,-41.235,-15.099,0.0,-36.371,-6.112,-27.629,-38.421,47.541,0
6401,-8.757,13.387,-95.228,-6.157,-8.09,-8.517,-8.653,-3.042,-8.188,-9.455,-8.577,3.707,-61.569,3.915,20.602,0.0,13.76,-7.489,-10.084,1.486,51.913,1
6402,-0.443,-20.214,56.677,17.182,11.645,3.877,1.351,8.197,5.197,3.774,2.754,7.965,-15.59,-46.143,-6.611,0.0,9.666,2.189,7.834,-28.497,42.063,0
6403,-3.899,-59.771,10.536,39.76,22.538,5.396,-0.033,14.961,6.002,1.217,2.992,9.003,-26.786,3.902,-4.843,0.0,-124.322,-4.884,-29.668,-3.366,46.396,1
6404,-1.008,-16.23,24.01,14.823,-2.604,-1.576,-0.69,-14.943,-2.819,-1.776,-1.189,-2.109,17.459,30.493,13.182,0.0,14.598,-5.212,5.454,23.804,32.613,1
6405,-3.74,-27.985,-13.323,24.684,14.556,4.235,-8.407,6.061,-0.532,-17.186,-0.935,-9.609,-28.894,4.942,2.149,0.0,-6.952,-7.099,-11.328,-0.434,39.055,1
6406,11.242,-90.961,20.7,40.998,45.22,25.394,11.764,44.745,28.177,16.647,19.668,-1.265,-11.329,25.855,15.432,0.0,36.485,-12.163,-8.74,18.178,38.734,1
6407,-12.773,29.323,-13.323,-25.457,-19.984,-15.229,-11.966,-11.009,-16.144,-14.4,-13.768,-8.306,44.285,13.98,-1.448,0.0,-6.96,18.735,23.04,17.016,40.917,0
6408,2.086,-5.019,-40.731,2.75,-5.649,-0.703,-7.087,-9.054,0.261,-10.992,-3.502,-2.875,-7.387,8.808,-5.942,0.0,-35.069,-1.631,-17.85,2.517,37.85,0
6409,4.481,23.751,-12.49,-37.303,-21.616,-4.344,0.358,-15.418,-4.619,-0.954,-2.226,-4.276,-227.226,-15.716,19.402,0.0,5.476,-38.973,-32.95,-20.321,48.889,1
6410,-2.035,-14.442,-3.216,14.363,2.178,-0.461,-3.348,-9.677,-2.463,-6.116,-1.733,-0.183,55.238,-1.144,-1.525,0.0,-33.001,1.48,20.072,3.565,34.923,1
6411,7.743,-31.933,37.219,17.84,17.919,11.425,6.581,12.5,10.3,5.811,9.336,-1.289,-179.701,-19.618,18.308,0.0,22.666,-28.571,-38.479,-24.237,53.908,1
6412,-2.313,2.578,3.04,-0.324,-10.756,-5.257,-1.014,-21.028,-8.943,-3.953,-3.366,-2.519,-85.289,-37.847,-12.668,0.0,35.59,-5.497,-24.785,-35.148,47.463,0
6413,-6.694,12.988,-95.228,-7.713,-7.069,-6.834,-7.174,-0.749,-5.919,-7.355,-6.983,4.438,-71.52,2.501,20.038,0.0,3.913,-8.917,-13.617,-0.33,52.087,1
6414,-2.281,22.877,-22.717,-26.771,-18.114,-7.667,-5.269,-13.004,-8.068,-6.942,-6.602,5.757,10.302,-15.487,-18.012,0.0,-76.398,9.602,-6.098,-13.34,39.423,1
6415,-0.418,-22.266,56.677,18.552,12.428,4.162,1.326,9.756,6.565,4.786,2.901,9.186,-17.235,-46.99,-6.562,0.0,-5.638,1.827,6.744,-29.086,41.614,0
6416,-3.377,-58.234,10.536,38.868,21.978,5.495,0.432,13.492,4.678,0.198,3.253,6.799,-28.277,-1.721,-5.921,0.0,-34.608,-4.93,-25.379,-7.283,47.059,1
6417,-0.15,-18.938,24.01,16.048,-1.312,-0.564,-0.19,-14.176,-1.593,-1.151,-0.4,-1.913,16.167,31.397,13.346,0.0,-21.734,-5.856,4.117,24.238,32.428,1
6418,-2.871,-28.55,-20.68,24.382,14.553,4.723,-8.172,5.705,0.318,-16.759,-0.54,-9.609,-28.837,6.495,2.969,0.0,-5.882,-6.869,-11.328,0.768,38.74,0
6419,-6.046,-41.481,25.724,33.35,11.996,0.396,-3.412,9.836,4.793,1.176,-1.322,-2.143,37.895,15.136,-14.208,0.0,16.57,11.959,3.784,13.35,42.504,0
6420,-13.426,27.957,-13.323,-22.37,-17.895,-14.966,-12.874,-8.597,-14.875,-14.494,-14.032,-7.224,44.61,14.92,-0.302,0.0,-28.975,19.01,23.127,17.969,41.261,1
6421,2.05,-2.556,-44.434,0.451,-5.941,-0.82,-7.566,-8.23,0.178,-11.581,-3.78,-3.278,-0.348,11.282,-6.465,0.0,-1.031,0.395,-15.941,4.872,37.02,0
6422,10.581,-65.085,43.253,32.254,36.311,20.581,13.595,34.146,22.593,18.34,17.516,-1.075,12.613,19.131,15.912,0.0,-16.045,-8.639,12.065,17.138,37.868,0
6423,4.294,-8.055,-27.768,3.3,1.077,3.15,4.297,-8.23,-3.424,-1.633,3.656,-9.099,21.757,-22.594,-18.492,0.0,32.338,12.235,14.391,-14.71,43.232,0
6424,5.949,1.066,-9.667,-7.474,12.481,8.342,8.46,23.759,11.488,13.308,8.394,1.354,-215.969,3.792,12.163,0.0,-3.19,-27.947,-25.91,-1.708,39.646,0
6425,1.255,38.36,-47.99,-64.294,-29.163,-8.364,-5.665,-15.556,-7.387,-8.21,-7.121,1.318,-18.319,0.342,-12.663,0.0,-30.896,-8.153,-26.548,-6.017,37.579,1
6426,8.661,13.096,-52.622,-25.985,5.329,7.479,7.112,16.382,10.56,10.658,7.319,0.778,-18.385,-42.336,-6.595,0.0,37.766,-3.312,4.123,-27.029,42.662,1
6427,-4.639,-1.408,6.26,5.762,-2.886,-3.999,-8.369,-5.058,-2.912,-9.852,-5.908,1.346,79.174,26.55,1.074,0.0,-15.862,24.718,29.667,27.388,35.123,0
6428,-10.843,45.197,-82.599,-64.616,-44.148,-21.207,-8.511,-30.952,-25.32,-12.316,-15.344,3.205,-213.619,-25.469,15.039,0.0,2.263,-23.661,-25.689,-25.193,52.214,0
6429,4.692,-7.967,-84.99,2.818,3.731,4.355,1.378,-1.205,2.966,-1.208,3.034,5.037,-10.234,-3.502,6.197,0.0,-24.817,0.675,2.964,-2.529,58.032,1
6430,-4.394,-0.149,-7.682,4.354,2.928,-1.492,-1.635,8.856,1.478,1.791,-1.554,1.166,71.478,24.209,-7.374,0.0,14.152,22.549,35.334,27.948,35.474,1
6431,0.31,-32.666,50.01,24.388,17.847,6.856,2.112,10.938,4.061,0.206,4.775,1.014,-46.345,-9.637,-2.471,0.0,9.809,-5.449,-11.979,-10.696,42.18,1
6432,-6.262,20.729,10.355,-18.713,-18.567,-10.329,-6.758,-11.017,-9.313,-7.227,-8.735,6.605,41.163,-5.107,-33.826,0.0,-6.344,22.713,10.487,-0.264,42.031,0
6433,5.246,12.7,-3.561,-20.893,-3.147,1.719,6.588,10.511,8.585,14.636,3.762,9.534,-7.27,5.935,-4.307,0.0,-3.498,-5.785,-20.487,1.548,40.886,0
6434,1.551,4.274,-6.24,-6.111,5.953,3.141,2.481,14.17,7.29,7.105,2.849,2.117,23.083,-16.973,8.694,0.0,-22.451,4.756,26.185,-2.153,39.184,1
6435,-1.288,1.124,-43.74,0.15,-3.165,-1.922,-0.011,-4.091,-4.07,-1.913,-1.063,-13.08,57.637,15.481,1.993,0.0,44.479,23.79,36.188,21.286,40.823,0
6436,1.495,-52.48,43.192,33.422,25.086,10.748,2.91,18.75,10.578,3.097,7.359,-2.414,63.144,19.716,-5.2,0.0,32.717,18.246,18.66,19.245,33.286,1
6437,3.781,-31.368,0.01,20.885,24.075,12.279,6.052,27.463,16.888,12.63,9.66,6.351,-9.899,5.093,-0.866,0.0,6.222,-5.818,-13.623,1.675,41.472,0
6438,3.244,18.852,-131.569,-27.366,0.961,2.434,3.167,13.758,5.199,6.304,2.754,-2.263,16.685,-20.593,-2.467,0.0,-12.963,0.788,15.339,-9.347,37.627,0
6439,-12.919,2.976,-61.528,8.729,-3.086,-9.064,-6.464,-5.993,-11.32,-7.509,-7.923,-0.758,33.033,5.808,8.163,0.0,12.929,12.087,29.489,12.408,51.282,0
6440,10.055,36.607,-105.546,-75.389,-25.43,-0.114,2.519,-16.055,-1.534,-0.736,1.091,-4.338,10.504,-5.344,12.094,0.0,0.206,8.317,23.163,2.049,57.715,0
6441,-3.898,45.057,-21.729,-75.174,-40.943,-15.389,-4.697,-18.571,-14.826,-5.045,-10.451,3.212,-17.961,3.287,2.328,0.0,-3.529,-6.32,-8.504,1.45,35.256,1
6442,0.931,-26.374,45.956,20.126,15.591,6.615,4.366,13.732,8.095,7.896,5.627,-1.077,-16.923,-14.565,13.305,0.0,9.308,-8.32,11.297,-7.121,52.321,1
6443,-5.489,29.032,-47.049,-33.574,-24.336,-11.804,-6.72,-17.431,-13.717,-9.712,-9.514,-6.572,65.494,5.802,-10.104,0.0,-20.946,29.601,36.731,14.754,40.064,0
6444,1.829,-5.22,-46.657,3.19,-1.876,0.607,3.073,-2.62,1.672,4.409,1.718,-8.12,12.949,14.075,13.226,0.0,12.397,2.083,12.386,13.702,41.99,1
6445,-0.532,-19.968,21.885,17.086,14.568,5.005,-1.654,13.619,5.269,-2.453,2.096,3.812,58.846,19.521,-8.748,0.0,-17.876,21.741,11.404,17.726,34.139,0
6446,0.604,1.098,28.135,-1.725,-1.326,-0.091,1.514,-6.024,-2.648,-0.561,0.619,-5.162,11.486,-56.206,-9.185,0.0,-21.08,11.91,25.794,-30.01,44.722,0
6447,1.213,34.813,-42.298,-55.289,-27.52,-7.888,-5.789,-17.778,-7.474,-9.002,-6.923,0.196,-13.638,1.449,-13.193,0.0,-67.569,-6.71,-23.687,-4.796,37.422,1
6448,-6.858,22.057,3.581,-20.063,-19.907,-11.175,-7.532,-12.34,-10.586,-8.583,-9.549,6.427,40.756,-4.543,-35.352,0.0,8.225,23.02,9.426,-0.144,41.95,1
6449,8.93,11.948,-52.622,-24.709,6.541,8.081,7.287,17.114,11.08,10.818,7.736,0.957,-22.432,-42.593,-6.364,0.0,37.769,-4.077,2.746,-27.646,42.373,0
6450,-4.184,-2.2,6.26,6.083,-2.721,-3.647,-8.48,-6.202,-3.395,-11.057,-5.751,0.201,78.957,27.622,2.194,0.0,33.887,25.26,30.903,28.329,34.909,1
6451,-1.656,50.1,-149.99,-97.136,-43.582,-13.637,-2.987,-22.43,-13.398,-3.103,-8.771,-7.331,62.141,19.31,-4.018,0.0,-15.87,24.25,33.273,22.984,37.037,1
6452,-1.006,50.24,-149.99,-98.964,-43.162,-13.077,-2.293,-19.444,-11.399,-1.025,-8.147,-6.153,61.104,19.051,-3.35,0.0,-15.927,23.499,32.024,22.616,37.479,0
6453,-11.032,45.144,-82.599,-64.175,-43.572,-21.132,-8.685,-30.332,-25.365,-12.626,-15.379,3.17,-225.765,-24.703,15.386,0.0,2.426,-23.856,-25.626,-24.593,51.913,1
6454,6.623,-6.36,-84.99,-0.691,3.426,5.506,3.227,-1.22,4.469,1.228,4.492,4.746,-7.943,-3.87,5.659,0.0,-28.601,0.419,4.464,-2.438,56.942,1
6455,-4.162,-1.431,-15.375,5.351,3.516,-1.125,-1.51,7.721,0.579,0.571,-1.293,-0.377,72.583,24.184,-8.187,0.0,26.071,23.342,36.516,28.042,35.341,1
6456,1.46,-36.673,50.01,25.748,19.051,8.044,3.019,13.793,7.556,3.685,5.844,3.78,-65.971,-11.49,-2.929,0.0,-6.735,-8.325,-20.979,-13.515,42.4,1
6457,1.796,-47.604,43.192,31.012,23.662,10.376,2.821,19.495,12.23,5.162,7.115,0.609,58.371,18.347,-6.485,0.0,32.131,17.148,13.896,17.522,33.569,1
6458,9.744,-66.762,41.677,33.558,36.799,20.293,12.977,34.965,22.789,18.278,17.085,-0.351,21.03,19.582,15.11,0.0,5.943,-5.43,15.191,18.604,37.893,1
6459,3.835,-7.108,-35.284,2.911,-0.85,2.168,3.559,-11.667,-4.776,-2.905,2.78,-8.79,18.2,-22.947,-17.588,0.0,-3.577,11.157,13.143,-15.259,42.976,1
6460,2.238,37.57,-47.99,-63.849,-27.871,-7.306,-4.884,-17.489,-9.014,-10.049,-6.192,-1.124,-26.289,-0.12,-12.704,0.0,-79.72,-10.098,-28.207,-7.327,37.578,0
6461,-6.814,20.837,10.355,-18.261,-18.775,-10.75,-7.119,-10.823,-9.281,-7.174,-9.125,6.508,40.351,-3.804,-32.214,0.0,-29.211,22.088,9.875,0.485,42.038,1
6462,4.093,14.94,-3.561,-22.584,-5.054,0.265,5.799,8.955,6.831,13.524,2.591,9.084,3.155,6.228,-4.367,0.0,-4.147,-3.171,-13.759,3.012,40.84,1
6463,1.018,3.97,-6.24,-5.205,5.963,2.803,2.187,13.655,6.671,6.575,2.53,2.283,21.248,-17.466,9.062,0.0,-22.434,4.242,26.07,-2.674,39.683,0
6464,-48.849,-15.151,0.0,41.667,-44.712,-46.964,0.0,0.0,-69.221,-7.682,0.0,0.01,-118.181,-500.0,-11.111,0.0,0.0,0.0,0.0,-166.669,60.0,1
6465,21.864,0.0,0.0,0.0,-180.708,-7.143,0.0,0.0,-14.276,30.01,0.0,0.01,0.0,-50.0,40.0,0.0,0.0,0.0,0.0,0.0,50.0,1
6466,-9.304,20.408,0.0,-14.943,-27.865,-15.976,0.0,0.0,-23.067,-5.872,0.0,5.273,53.086,-58.333,-55.229,0.0,0.0,0.0,20.833,-26.667,36.0,1
6467,7.573,63.934,0.01,-200.0,-27.063,-4.48,0.0,0.0,-13.033,13.646,0.0,16.677,78.571,-140.0,-56.0,0.0,0.0,34.328,60.0,-40.0,46.154,0
6468,-30.929,-5.0,0.0,27.273,-14.269,-24.542,0.0,0.0,-30.759,6.677,0.0,14.296,146.668,-172.222,-9.375,0.0,0.0,0.0,-16.667,-133.334,46.667,0
6469,35.578,-117.35,50.01,28.571,54.968,46.324,0.0,0.0,50.01,27.283,0.0,-9.99,-172.727,31.818,69.697,0.0,16.666,-104.545,-112.121,-7.438,120.0,1
6470,-17.807,-53.846,0.0,44.828,-13.741,-16.458,0.0,0.0,-19.434,-19.345,0.0,-8.323,-141.419,7.692,29.412,0.0,16.667,0.0,-38.462,-2.564,53.846,1
6471,11.497,-165.872,0.0,57.5,52.967,32.836,0.0,0.0,28.581,19.241,0.0,10.01,-2344.364,-100.0,23.977,0.0,0.0,0.0,-177.778,-122.223,69.231,0
6472,30.156,0.0,0.01,0.0,-97.013,11.972,0.0,0.0,10.724,40.01,0.0,18.192,0.0,0.0,50.0,0.0,16.666,0.0,0.0,0.0,0.0,1
6473,14.182,-9.677,0.0,-6.25,14.896,14.522,0.0,0.0,6.26,26.933,0.0,9.101,-75.185,-230.0,-16.471,0.0,0.0,0.0,-10.0,-104.287,50.0,1
6474,57.646,0.0,0.0,0.0,95.466,76.979,0.0,0.0,78.733,62.867,0.0,33.343,0.0,-312.5,-10.0,0.0,-99.997,0.0,0.0,0.0,100.0,0
6475,10.522,-100.0,0.0,44.118,27.255,16.667,0.0,0.0,16.677,23.087,0.0,8.343,572.736,-118.182,29.87,0.0,-20.0,0.0,-118.182,-118.183,66.667,0
6476,31.279,0.0,0.0,0.0,-271.696,-19.288,0.0,0.0,-4.157,11.548,0.0,0.01,0.0,45.455,42.105,0.0,-20.0,0.0,0.0,0.0,54.545,0
6477,4.26,1.351,0.0,-5.882,-52.007,-13.066,0.0,0.0,-11.528,-16.657,0.0,23.087,-5.926,13.333,-10.0,0.0,-20.0,0.0,-30.0,5.455,54.545,1
6478,-35.696,-7.692,0.0,31.579,-11.414,-28.968,0.0,0.0,-38.879,-92.847,0.0,-16.657,-414.328,89.286,50.376,0.0,25.0,0.0,14.286,80.953,9.091,1
6479,-1.422,0.0,0.01,0.0,-258.053,-31.129,0.0,0.0,-46.144,-16.657,0.0,0.01,0.0,25.0,23.077,0.0,0.0,0.0,0.0,0.0,30.0,1
6480,-0.645,0.0,0.0,0.0,87.986,51.075,0.0,0.0,41.677,20.01,0.0,0.01,0.0,-150.0,20.0,0.0,0.0,0.0,0.0,0.0,62.5,1
6481,17.709,0.0,0.0,0.0,-173.73,0.26,0.0,0.0,-9.081,30.779,0.0,-19.99,0.0,0.0,0.0,0.0,16.666,0.0,0.0,0.0,0.0,1
6482,24.993,0.0,0.0,-33.333,-9.997,9.091,0.0,0.0,9.101,25.01,0.0,0.01,8.824,-33.333,-42.857,0.0,0.0,0.0,0.0,-16.667,40.0,1
6483,37.133,0.0,0.0,0.0,93.694,68.571,0.0,0.0,66.677,55.566,0.0,50.01,0.0,0.0,-50.0,0.0,-99.998,0.0,0.0,0.0,0.0,1
6484,57.4,0.0,0.0,0.0,76.316,66.384,0.0,0.0,68.431,57.153,0.0,16.677,0.0,-140.0,60.0,0.0,-19.999,0.0,0.0,0.0,200.0,0
6485,24.423,0.0,0.0,0.0,-281250.0,-72.727,0.0,0.0,-45.445,-7.682,0.0,16.677,0.0,65.714,-6.667,0.0,-20.0,0.0,0.0,0.0,25.0,1
6486,31.613,2.5,0.0,-50.0,-2.562,21.569,0.0,0.0,23.539,13.343,0.0,16.677,-43.999,-20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,60.0,0
6487,-33.313,-20.0,0.0,37.5,-11.1,-25.0,0.0,0.0,-49.99,-199.99,0.0,-33.323,0.0,0.0,73.214,0.0,25.0,0.0,25.0,0.0,0.0,0
6488,15.452,0.0,0.01,0.0,-172.608,-8.116,0.0,0.0,-18.74,14.296,0.0,-9.081,0.0,-37.5,23.611,0.0,0.0,0.0,0.0,0.0,40.0,0
6489,-17.383,-9.524,0.0,22.222,8.691,-4.831,0.0,0.0,-14.805,0.01,0.0,0.01,-26.316,-250.0,-38.462,0.0,0.0,0.0,0.0,-100.001,38.889,1
6490,-12.758,48.837,0.0,-73.333,-95.386,-38.876,0.0,0.0,-42.095,-5.872,0.0,0.01,83.333,-100.0,-57.143,0.0,0.0,0.0,50.0,-25.0,36.364,1
6491,0.0,0.0,0.0,0.0,-299.074,-50.0,0.0,0.0,-49.99,14.296,0.0,0.01,0.0,-100.0,-80.0,0.0,0.0,0.0,0.0,0.0,22.222,1
6492,-20.952,0.0,0.0,0.0,41.91,13.978,0.0,0.0,11.121,-19.99,0.0,0.01,0.0,0.0,-14.286,0.0,0.0,0.0,0.0,0.0,12.5,0
6493,29.99,-199.998,0.0,52.381,58.317,45.455,0.0,0.0,45.465,41.186,0.0,-19.99,-983.312,-38.889,90.741,0.0,16.666,0.0,-150.0,-66.668,500.0,1
6494,-1.176,-4.651,0.0,5.556,-43.31,-14.667,0.0,0.0,-19.99,-10.516,0.0,-19.99,-483.323,16.667,88.095,0.0,16.667,0.0,16.667,16.667,100.0,0
6495,-8.501,-39.559,0.0,33.962,7.641,-2.185,0.0,10.526,10.88,0.01,0.0,5.415,73.138,3.478,-29.206,0.0,-33.04,0.0,32.727,16.05,38.182,0
6496,-23.915,34.622,0.01,-23.429,-24.18,-24.02,0.0,-26.667,-45.936,-50.784,0.0,-22.212,79.545,32.62,-29.947,0.0,16.666,0.0,18.182,25.62,25.926,1
6497,-13.565,72.701,0.0,-222.549,-59.686,-26.864,0.0,0.0,-21.202,-19.99,0.0,5.415,-78.9,-67.381,-26.175,0.0,-120.949,-6.923,-5.714,-55.048,51.351,0
6498,-7.489,27.468,0.0,-28.261,-47.678,-20.438,0.0,0.0,12.654,26.592,0.0,29.278,34.36,35.201,-45.419,0.0,6.667,0.0,-295.862,18.435,30.556,1
6499,-20.54,28.358,66.677,-15.789,-49.867,-29.077,-21.111,-100.0,-38.7,-34.99,-25.321,-17.847,-46.364,-1.01,-14.956,0.0,-39.999,7.692,-69.697,-9.596,59.524,0
6500,-0.313,-27.889,0.0,22.051,16.214,6.702,0.0,0.0,-6.051,-21.612,0.0,-24.99,32.185,41.818,27.619,0.0,11.458,0.0,26.154,36.0,42.105,1
6501,-13.514,-18.293,0.01,25.532,6.56,-6.453,-0.532,0.0,-25.916,-12.953,-3.678,-18.509,-184.765,2.644,-46.875,0.0,33.333,0.0,-134.375,-31.836,31.915,0
6502,-32.89,68.912,0.01,-142.021,-152.771,-73.672,0.0,0.0,-75.462,-22.797,0.0,0.01,86.207,22.727,-24.324,0.0,-124.997,54.167,64.286,38.889,36.957,1
6503,-21.271,-1.005,-99.99,18.367,-66.988,-34.364,0.0,0.0,-35.704,-10.335,0.0,-34.473,93.287,55.385,15.593,0.0,39.473,0.0,72.96,60.755,35.714,1
6504,-57.056,-11.652,-99.99,42.982,-18.976,-43.75,-42.411,-33.333,-33.74,-33.323,-43.145,17.959,533.327,32.969,-40.833,0.0,-45.832,8.333,-42.188,25.815,21.154,1
6505,14.133,-220.282,0.0,63.636,58.982,30.459,0.0,58.824,36.374,13.343,0.0,-21.202,172.188,5.714,17.5,0.0,10.714,-69.231,-106.25,-8.281,34.783,1
6506,54.549,3.527,0.0,-128.148,21.457,44.638,0.0,0.0,57.283,56.132,0.0,14.644,175.305,19.464,-7.58,0.0,51.916,0.0,41.429,25.455,24.444,0
6507,5.722,-5.217,0.01,-0.812,2.802,4.511,0.0,23.077,17.807,12.801,0.0,7.702,124.202,34.058,-20.109,0.0,32.142,48.848,63.889,42.448,27.451,0
6508,20.685,9.302,66.677,-39.024,3.522,15.606,0.0,0.0,23.467,16.466,0.0,-20.68,-16.518,8.421,35.556,0.0,27.419,-3.2,33.714,13.691,60.0,0
6509,-5.548,-20.119,0.0,21.127,9.607,0.282,0.0,12.0,6.848,5.112,0.0,10.01,68.779,-32.479,-32.275,0.0,-18.99,0.0,32.692,-8.262,41.333,1
6510,-10.827,12.351,0.01,-2.941,4.378,-5.127,-14.185,8.0,-15.169,-31.451,-8.967,-7.49,34.461,30.233,-22.861,0.0,12.5,0.0,-22.093,16.279,25.714,1
